Name	Parent	Desc	ParentDesc
HP:0410305	HP:0410302	Partial absence of specific antibody response to Haemophilus influenzae type b (Hib) vaccine	Decreased specific antibody response to protein-conjugated polysaccharide vaccine
HP:0410306	HP:0410302	Partial absence of specific antibody response to meningococcus vaccine	Decreased specific antibody response to protein-conjugated polysaccharide vaccine
HP:0410307	HP:0500097	Positive stool methadone test	Stool xenobiotic
HP:0410308	HP:0012475	Decreased specific antibody response to infection	Decreased circulating level of specific antibody
HP:0410309	HP:0003355	Alpha-aminoadipic aciduria	Aminoaciduria
HP:0410310	HP:0002921	Abnormality of neutrophil morphology in CSF	Abnormality of the cerebrospinal fluid
HP:0410311	HP:0410310	Hyposegmentation of neutrophil nuclei in CSF	Abnormality of neutrophil morphology in CSF
HP:0410312	HP:0410310	Hypersegmentation of neutrophil nuclei in CSF	Abnormality of neutrophil morphology in CSF
HP:0410313	HP:0003110	Abnormal urinary 1-methylhistidine concentration	Abnormality of urine homeostasis
HP:0410314	HP:0410313	Decreased urinary 1-methylhistidine	Abnormal urinary 1-methylhistidine concentration
HP:0410315	HP:0410313	Increased urinary 1-methylhistidine	Abnormal urinary 1-methylhistidine concentration
HP:0410316	HP:0003110	Abnormal urinary 3-methylhistidine concentration	Abnormality of urine homeostasis
HP:0410317	HP:0410316	Increased urinary 3-methylhistidine	Abnormal urinary 3-methylhistidine concentration
HP:0410318	HP:0410316	Decreased urinary 3-methylhistidine	Abnormal urinary 3-methylhistidine concentration
HP:0410319	HP:0012393	Alpha-gal allergy	Allergy
HP:0410320	HP:0012393	Animal protein allergy	Allergy
HP:0410321	HP:0410320	Animal dander allergy	Animal protein allergy
HP:0410322	HP:0012393	Bacteria allergy	Allergy
HP:0410323	HP:0012393	Drug allergy	Allergy
HP:0410324	HP:0012393	Dust mite allergy	Allergy
HP:0410325	HP:0410324	House dust mite allergy	Dust mite allergy
HP:0410326	HP:0012393	Feather allergy	Allergy
HP:0410327	HP:0500093	Dairy allergy	Food allergy
HP:0410328	HP:0500093	Egg allergy	Food allergy
HP:0410329	HP:0500093	Gluten allergy	Food allergy
HP:0410330	HP:0500093	Meat allergen allergy	Food allergy
HP:0410331	HP:0410332	Nut food product allergy	Plant based food allergy
HP:0410332	HP:0500093	Plant based food allergy	Food allergy
HP:0410333	HP:0500093	Seafood allergy	Food allergy
HP:0410334	HP:0012393	Fungi allergy	Allergy
HP:0410335	HP:0012393	Insect allergy	Allergy
HP:0410336	HP:0410335	Venom allergy	Insect allergy
HP:0410337	HP:0012393	Parasite allergy	Allergy
HP:0410338	HP:0012393	Plant product allergy	Allergy
HP:0410339	HP:0410335	Insect bite allergy	Insect allergy
HP:0410340	HP:0011830	Focal epithelial hyperplasia of oral mucosa	Abnormal oral mucosa morphology
HP:0410341	HP:0011013	Abnormal circulating heparan sulfate level	Abnormal circulating carbohydrate concentration
HP:0410342	HP:0410341	Increased circulating heparan sulfate level	Abnormal circulating heparan sulfate level
HP:0410343	HP:0410341	Decreased circulating heparan sulfate level	Abnormal circulating heparan sulfate level
HP:0410344	HP:0012359	Shortened O-fucosylated glycan on properdin	Abnormal fucosylation of O-linked protein glycosylation
HP:0410345	HP:0010471	Increased urinary polyhexose	Oligosacchariduria
HP:0410346	HP:0010471	Increased urinary galactosylated oligosaccharide	Oligosacchariduria
HP:0410347	HP:0010471	Increased urinary high-mannose-type oligosaccharide	Oligosacchariduria
HP:0410348	HP:0010471	Increased urinary multiantennary sialylated oligosaccharide	Oligosacchariduria
HP:0410349	HP:0012379	Decreased glycosyltransferase O-Fucosylpeptide 3-Beta-N-Acetylglucosaminyltransferase level	Abnormal enzyme/coenzyme activity
HP:0410350	HP:0010471	Increased urinary fucosylated oligosaccharide	Oligosacchariduria
HP:0410351	HP:0012347	Abnormal complex N-glycan level	Abnormal protein N-linked glycosylation
HP:0410352	HP:0410351	Increased complex N-glycan level	Abnormal complex N-glycan level
HP:0410353	HP:0410351	Decreased complex N-glycan level	Abnormal complex N-glycan level
HP:0410354	HP:0012349	Increased sialylated N-glycan level	Abnormal sialylation of N-linked protein glycosylation
HP:0410355	HP:0012349	Decreased sialylated N-glycan level	Abnormal sialylation of N-linked protein glycosylation
HP:0410356	HP:0012347	Abnormal high-mannose N-glycan level	Abnormal protein N-linked glycosylation
HP:0410357	HP:0410356	Increased high-mannose N-glycan level	Abnormal high-mannose N-glycan level
HP:0410358	HP:0410356	Decreased high-mannose N-glycan level	Abnormal high-mannose N-glycan level
HP:0410359	HP:0012358	Abnormal core 1 O-glycan level	Abnormal protein O-linked glycosylation
HP:0410360	HP:0410359	Increased core 1 O-glycan level	Abnormal core 1 O-glycan level
HP:0410361	HP:0410359	Decreased core 1 O-glycan level	Abnormal core 1 O-glycan level
HP:0410362	HP:0012358	Decreased O-mannosyl glycans on alpha-dystroglycan	Abnormal protein O-linked glycosylation
HP:0410363	HP:0012362	Increased monosialylated core 1 O-glycan level	Abnormal sialylation of O-linked protein glycosylation
HP:0410364	HP:0012362	Decreased monosialylated core 1 O-glycan level	Abnormal sialylation of O-linked protein glycosylation
HP:0410365	HP:0012362	Increased disialylated core 1 O-glycan level	Abnormal sialylation of O-linked protein glycosylation
HP:0410366	HP:0004343	Increased globoside Gb4 level	Abnormality of glycosphingolipid metabolism
HP:0410367	HP:0010702	Increased hepatitis A virus antibody level	Increased circulating antibody level
HP:0410368	HP:0004343	Increased globoside Gb3 level	Abnormality of glycosphingolipid metabolism
HP:0410369	HP:0010702	Increased hepatitis B virus antibody level	Increased circulating antibody level
HP:0410370	HP:0004343	Absence of ganglioside GM3	Abnormality of glycosphingolipid metabolism
HP:0410371	HP:0010702	Increased hepatitis C virus antibody level	Increased circulating antibody level
HP:0410372	HP:0012358	Increased Tn-antigen level	Abnormal protein O-linked glycosylation
HP:0410373	HP:0031392	Abnormal proportion of naive CD4 T cells	Abnormal proportion of CD4-positive T cells
HP:0410373	HP:0031396	Abnormal proportion of naive CD4 T cells	Abnormal proportion of naive T cells
HP:0410374	HP:0031396	Abnormal proportion of naive CD8 T cells	Abnormal proportion of naive T cells
HP:0410375	HP:0031398	Increased proportion of naive CD4 T cells	Increased proportion of naive T cells
HP:0410375	HP:0032219	Increased proportion of naive CD4 T cells	Increased proportion of CD4-positive T cells
HP:0410375	HP:0410373	Increased proportion of naive CD4 T cells	Abnormal proportion of naive CD4 T cells
HP:0410376	HP:0031398	Increeased proportion of naive CD8 T cells	Increased proportion of naive T cells
HP:0410377	HP:0031397	Decreased proportion of naive CD8 T cells	Decreased proportion of naive T cells
HP:0410378	HP:0410373	Decreased proportion of naive CD4 T cells	Abnormal proportion of naive CD4 T cells
HP:0410379	HP:0031392	Abnormal proportion of CD4-positive, alpha-beta memory T cells	Abnormal proportion of CD4-positive T cells
HP:0410379	HP:0032182	Abnormal proportion of CD4-positive, alpha-beta memory T cells	Abnormal proportion of memory T cells
HP:0410380	HP:0031393	Abnormal proportion of CD8-positive, alpha-beta memory T cells	Abnormal proportion of CD8-positive T cells
HP:0410380	HP:0032182	Abnormal proportion of CD8-positive, alpha-beta memory T cells	Abnormal proportion of memory T cells
HP:0410381	HP:0410379	Abnormal proportion of central memory CD4-positive, alpha-beta T cells	Abnormal proportion of CD4-positive, alpha-beta memory T cells
HP:0410383	HP:0410380	Abnormal proportion of effector memory CD8-positive, alpha-beta T cells	Abnormal proportion of CD8-positive, alpha-beta memory T cells
HP:0410384	HP:0410380	Abnormal proportion of central memory CD8-positive, alpha-beta T cells	Abnormal proportion of CD8-positive, alpha-beta memory T cells
HP:0410385	HP:0032183	Decreased proportion of CD8-positive, alpha-beta memory T cells	Decreased proportion of memory T cells
HP:0410386	HP:0032183	Decreased proportion of CD4-positive, alpha-beta memory T cells	Decreased proportion of memory T cells
HP:0410388	HP:0410386	Decreased proportion of central memory CD4-positive, alpha-beta T cells	Decreased proportion of CD4-positive, alpha-beta memory T cells
HP:0410389	HP:0410384	Decreased proportion of central memory CD8-positive, alpha-beta T cells	Abnormal proportion of central memory CD8-positive, alpha-beta T cells
HP:0410389	HP:0410385	Decreased proportion of central memory CD8-positive, alpha-beta T cells	Decreased proportion of CD8-positive, alpha-beta memory T cells
HP:0410390	HP:0410383	Decreased proportion of effector memory CD8-positive, alpha-beta T cells	Abnormal proportion of effector memory CD8-positive, alpha-beta T cells
HP:0410390	HP:0410385	Decreased proportion of effector memory CD8-positive, alpha-beta T cells	Decreased proportion of CD8-positive, alpha-beta memory T cells
HP:0410391	HP:0032184	Increased proportion of CD4-positive, alpha-beta memory T cells	Increased proportion of memory T cells
HP:0410391	HP:0032219	Increased proportion of CD4-positive, alpha-beta memory T cells	Increased proportion of CD4-positive T cells
HP:0410391	HP:0410379	Increased proportion of CD4-positive, alpha-beta memory T cells	Abnormal proportion of CD4-positive, alpha-beta memory T cells
HP:0410392	HP:0032184	Increased proportion of CD8-positive, alpha-beta memory T cells	Increased proportion of memory T cells
HP:0410392	HP:0410380	Increased proportion of CD8-positive, alpha-beta memory T cells	Abnormal proportion of CD8-positive, alpha-beta memory T cells
HP:0410393	HP:0410391	Increased proportion of central memory CD4-positive, alpha-beta T cells	Increased proportion of CD4-positive, alpha-beta memory T cells
HP:0410394	HP:0410391	Increased proportion of effector memory CD4-positive, alpha-beta T cells	Increased proportion of CD4-positive, alpha-beta memory T cells
HP:0410395	HP:0410392	Increased proportion of effector memory CD8-positive, alpha-beta T cells	Increased proportion of CD8-positive, alpha-beta memory T cells
HP:0410396	HP:0410384	Increased proportion of central memory CD8-positive, alpha-beta T cells	Abnormal proportion of central memory CD8-positive, alpha-beta T cells
HP:0410396	HP:0410392	Increased proportion of central memory CD8-positive, alpha-beta T cells	Increased proportion of CD8-positive, alpha-beta memory T cells
HP:0410397	HP:0025426	Bronchiolectasis	Abnormal bronchus morphology
HP:0410399	HP:0410172	Positive blood lead test	Blood xenobiotic
HP:0410400	HP:0032226	Absent sebaceous glands	Abnormal sebaceous gland morphology
HP:0410401	HP:0012823	Worse in evening	Clinical modifier
HP:0430000	HP:0011821	Abnormality of the frontal bone	Abnormality of facial skeleton
HP:0430002	HP:0011821	Abnormality of the lacrimal bone	Abnormality of facial skeleton
HP:0430003	HP:0011821	Abnormality of the palatine bone	Abnormality of facial skeleton
HP:0430004	HP:0011821	Frontomalar faciosynostosis	Abnormality of facial skeleton
HP:0430005	HP:0011821	Abnormality of ethmoid bone	Abnormality of facial skeleton
HP:0430006	HP:0000499	Ectopic cilia of eyelid	Abnormal eyelash morphology
HP:0430007	HP:0000492	Symblepharon	Abnormal eyelid morphology
HP:0430008	HP:0000492	Accessory eyelid	Abnormal eyelid morphology
HP:0430009	HP:0011226	Hypoplasia of eyelid	Aplasia/Hypoplasia of the eyelid
HP:0430010	HP:0000492	Microblepharia	Abnormal eyelid morphology
HP:0430011	HP:0000502	Defect of palpebral conjunctiva	Abnormal conjunctiva morphology
HP:0430012	HP:0430003	Incomplete ossification of palatine bone	Abnormality of the palatine bone
HP:0430013	HP:0430003	Absent palatine bone ossification	Abnormality of the palatine bone
HP:0430014	HP:0011805	Abnormality of musculature of soft palate	Abnormal skeletal muscle morphology
HP:0430014	HP:0100736	Abnormality of musculature of soft palate	Abnormal soft palate morphology
HP:0430015	HP:0000600	Abnormal morphology of musculature of pharynx	Abnormality of the pharynx
HP:0430015	HP:0011805	Abnormal morphology of musculature of pharynx	Abnormal skeletal muscle morphology
HP:0430016	HP:0430014	Abnormality of tensor veli palatini muscle	Abnormality of musculature of soft palate
HP:0430017	HP:0000172	Abnormality of uvular muscle	Abnormality of the uvula
HP:0430017	HP:0430014	Abnormality of uvular muscle	Abnormality of musculature of soft palate
HP:0430018	HP:0000301	Abnormality of nasal musculature	Abnormality of facial musculature
HP:0430019	HP:0000301	Abnormality of muscle of facial expression	Abnormality of facial musculature
HP:0430020	HP:0430019	Abnormality of levator labii superioris alaeque nasi muscle	Abnormality of muscle of facial expression
HP:0430021	HP:0005344	Abnormal common carotid artery morphology	Abnormal carotid artery morphology
HP:0430022	HP:0000245	Abnormality of the sphenoid sinus	Abnormality of the paranasal sinuses
HP:0430023	HP:0000245	Abnormality of the maxillary sinus	Abnormality of the paranasal sinuses
HP:0430024	HP:3000042	Abnormality of external jugular vein	Abnormal jugular vein morphology
HP:0430025	HP:0010628	Bilateral facial palsy	Facial palsy
HP:0430026	HP:0000309	Abnormality of the shape of the midface	Abnormality of the midface
HP:0430026	HP:0001999	Abnormality of the shape of the midface	Abnormal facial shape
HP:0430028	HP:0000326	Hyperplasia of the maxilla	Abnormality of the maxilla
HP:0430029	HP:0010758	Hyperplasia of the premaxilla	Abnormality of the premaxilla
HP:0500001	HP:0025142	Body odor	Constitutional symptom
HP:0500005	HP:0012531	Anal pain	Pain
HP:0500006	HP:0000795	Urethritis	Abnormality of the urethra
HP:0500007	HP:0000525	Iris flocculi	Abnormality iris morphology
HP:0500008	HP:0000481	Cornea verticillata	Abnormal cornea morphology
HP:0500009	HP:0001317	Dysplastic gangliocytoma of the cerebellum	Abnormal cerebellum morphology
HP:0500011	HP:0001999	Moon facies	Abnormal facial shape
HP:0500012	HP:0003117	Abnormality of gonadotropin-releasing hormone level	Abnormal circulating hormone level
HP:0500013	HP:0500012	Lack of gonadotropin-releasing hormone pulsatility	Abnormality of gonadotropin-releasing hormone level
HP:0500015	HP:0001626	Abnormal cardiac test	Abnormality of the cardiovascular system
HP:0500016	HP:0500015	Abnormal cardiac MRI	Abnormal cardiac test
HP:0500017	HP:0500015	Abnormal cardiac catheterization	Abnormal cardiac test
HP:0500018	HP:0500015	Abnormal cardiac exercise stress test	Abnormal cardiac test
HP:0500019	HP:0500015	Abnormal resting energy expenditure from metabolic cart test	Abnormal cardiac test
HP:0500020	HP:0500015	Abnormal cardiac biomarker test	Abnormal cardiac test
HP:0500021	HP:0012705	Reduced brain gamma-aminobutyric acid level by MRS	Abnormal metabolic brain imaging by MRS
HP:0500022	HP:0030347	Abnormal serum dehydroepiandrosterone level	Abnormal circulating androgen level
HP:0500023	HP:0001464	Shoulder muscle aplasia	Aplasia/Hypoplasia involving the shoulder musculature
HP:0500024	HP:0001471	Aplasia of the musculature of the pelvis	Aplasia/Hypoplasia of the musculature of the pelvis
HP:0500026	HP:0001471	Hypoplasia of the musculature of the pelvis	Aplasia/Hypoplasia of the musculature of the pelvis
HP:0500027	HP:0100811	Aplastic colon	Aplasia/Hypoplasia of the colon
HP:0500028	HP:0100256	Cotton wool plaques	Senile plaques
HP:0500030	HP:0410042	Abnormal hepatic glycogen storage	Abnormal liver morphology
HP:0500031	HP:0004054	Sclerosis of the carpal bones	Sclerosis of hand bone
HP:0500032	HP:0012757	Abnormal neuron branching	Abnormal neuron morphology
HP:0500033	HP:0040089	Abnormal natural killer subset distribution	Abnormal natural killer cell count
HP:0500034	HP:3000066	Nasolacrimal sac obstruction	Abnormal lacrimal sac morphology
HP:0500035	HP:0500034	Nasolacrimal sac granuloma	Nasolacrimal sac obstruction
HP:0500036	HP:0500035	Nasolacrimal sac papilloma	Nasolacrimal sac granuloma
HP:0500037	HP:3000066	Nasolacrimal sac epithelial papillary carcinoma	Abnormal lacrimal sac morphology
HP:0500039	HP:0030947	Conjunctival cicatrization	Conjunctival follicles
